"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: NIC connect"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in 2F6FEE3C-FC47-41F8-8579-9785612A93AA is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 2F6FEE3C-FC47-41F8-8579-9785612A93AA)."
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Enabled, Previous IPv6: Disabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC connect"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in 2F6FEE3C-FC47-41F8-8579-9785612A93AA is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 2F6FEE3C-FC47-41F8-8579-9785612A93AA)."
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","232","Information","NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) successfully connected to port 7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: 7062549E-B447-4CD2-8323-F44203369C48) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","233","Information","The operation 'Create' succeeded on nic 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create"
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","67","Information","Port 7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: 7062549E-B447-4CD2-8323-F44203369C48) successfully created on switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:12:11 AM","Microsoft-Windows-Hyper-V-VmSwitch","292","Information","RSC offload modified for Port 7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: 7062549E-B447-4CD2-8323-F44203369C48) Previous: Disabled, Current: Enabled. Reason: Port create"
"05/18/2026 6:09:57 AM","Microsoft-Windows-Hyper-V-VmSwitch","71","Information","Delete complete for port B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1 (Friendly Name: B6DC3F8D-A3BD-45E7-BC78-8E44D5159DD1)."
